ProteinIdx,MoleculeIdx,Ki
1,627,8.3
1,628,7.6
1,629,6.8
1,630,8.8
1,631,6.0
1,632,7.5
1,633,5.8
1,634,6.2
1,637,5.7
1,654,5.9
1,659,6.0
1,675,6.5
1,682,5.7
1,683,5.6
1,685,5.8
1,694,5.7
1,700,6.3
1,701,6.3
1,702,5.9
1,703,5.6
1,718,6.6
1,728,5.9
1,738,4.7
1,745,6.1
1,751,5.9
1,752,7.8
1,754,6.9
1,755,6.3
1,757,6.0
1,765,6.9
1,769,4.8
1,772,5.8
1,790,5.1
1,791,8.5
1,793,5.9
1,794,7.9
1,796,8.5
1,802,5.6
1,805,5.7
1,841,5.7
1,843,5.8
1,849,4.9
1,851,8.4
1,852,7.3
1,854,8.4
1,855,7.5
1,869,6.2
1,871,5.9
1,872,7.7
1,873,7.0
1,875,6.2
1,876,6.5
1,882,4.5
1,905,6.5
1,908,7.6
1,910,8.9
1,911,7.8
1,912,7.0
1,913,6.0
1,915,6.8
1,939,5.8
1,942,6.2
1,943,5.8
1,944,6.7
1,948,6.2
1,957,5.2
1,960,4.1
1,966,5.8
1,970,5.7
1,971,6.0
1,976,6.2
1,982,6.4
1,985,4.2
1,1005,5.6
1,1014,6.2
1,1027,7.4
1,1029,4.2
1,1030,5.5
1,1036,4.9
1,1049,4.4
1,1051,4.8
1,1060,4.4
1,1067,9.2
1,1069,6.4
1,1070,6.1
1,1081,4.2
1,1091,7.1
1,1104,6.4
1,1106,6.0
1,1117,5.9
1,1137,5.6
1,1145,6.1
1,1159,4.1
1,1175,6.2
1,1176,6.3
1,1177,5.7
1,1186,4.1
1,1202,7.6
1,1204,8.3
1,1208,5.4
1,1209,5.0
1,1220,4.3
1,1233,5.7
1,1234,7.6
1,1238,5.6
1,1247,4.1
1,1267,6.2
1,1270,8.0
1,1273,4.5
1,1276,8.1
1,1277,5.8
1,1280,6.1
1,1283,7.1
1,1289,6.2
1,1292,6.0
1,1295,5.7
1,1303,5.8
1,1314,6.9
1,1315,6.5
1,1316,6.4
1,1336,6.8
1,1341,4.4
1,1344,5.7
1,1347,6.1
1,1348,6.8
1,1358,5.9
1,1360,5.7
1,1363,7.4
1,1381,6.8
1,1382,7.7
1,1392,4.1
1,1412,6.9
1,1417,5.7
1,1419,7.3
2,0,5.9
2,4,6.3
2,5,6.1
2,6,7.9
2,9,5.3
2,12,6.6
2,21,6.0
2,23,6.1
2,77,7.5
2,80,8.8
2,81,7.5
2,83,6.8
2,84,6.9
2,85,6.2
2,86,7.6
2,87,6.8
2,88,7.0
2,89,7.1
2,90,8.4
2,91,6.9
2,93,7.8
2,94,7.1
2,96,8.8
2,98,8.4
2,99,9.0
2,100,9.0
2,101,6.8
2,104,7.3
2,105,6.9
2,107,6.8
2,108,6.2
2,111,6.9
2,112,7.3
2,114,7.2
2,116,7.9
2,117,8.2
2,118,6.5
2,119,6.8
2,120,9.0
2,121,8.8
2,123,6.5
2,124,8.8
2,126,6.0
2,127,8.0
2,129,8.5
2,130,8.9
2,131,7.4
2,132,8.4
2,133,5.7
2,135,7.0
2,137,6.1
2,139,5.9
2,142,8.1
2,143,5.8
2,144,6.3
2,147,8.6
2,151,6.8
2,152,6.2
2,154,7.0
2,155,6.2
2,157,6.3
2,161,6.0
2,162,6.6
2,164,6.3
2,166,6.9
2,167,6.4
2,170,6.2
2,171,7.2
2,173,6.1
2,174,5.9
2,175,5.8
2,178,7.1
2,179,6.3
2,181,7.4
2,182,6.0
2,186,5.8
2,199,6.2
2,202,7.5
2,203,7.4
2,204,6.6
2,205,6.3
2,206,6.7
2,207,8.0
2,213,7.4
2,214,8.7
2,215,8.6
2,216,7.7
2,218,5.8
2,222,7.1
2,224,6.0
2,226,6.1
2,229,5.9
2,231,5.4
2,238,6.9
2,241,7.0
2,245,6.8
2,246,5.6
2,256,6.6
2,268,5.9
2,294,6.4
2,297,5.6
2,298,4.0
2,384,6.4
2,385,6.2
2,388,5.7
2,389,6.9
2,390,7.5
2,391,6.8
2,392,5.9
2,393,7.0
2,394,5.7
2,395,6.3
2,401,5.9
2,422,5.6
2,430,6.1
2,431,5.4
2,434,5.9
2,436,6.1
2,485,6.2
2,486,6.4
2,487,5.4
2,492,5.7
2,508,5.5
2,511,4.2
2,515,6.7
2,517,6.6
2,518,6.7
2,530,6.4
2,544,5.8
2,558,6.8
2,559,7.2
2,560,8.0
2,561,6.8
2,564,5.6
2,571,7.8
2,576,5.4
2,581,5.7
2,586,6.7
2,587,6.7
2,593,6.2
2,594,6.6
2,600,5.2
2,602,5.7
2,626,5.5
2,627,5.9
2,628,5.9
2,629,6.1
2,630,6.6
2,633,5.6
2,634,5.8
2,675,6.2
2,676,5.4
2,685,5.4
2,689,6.5
2,700,5.8
2,718,6.9
2,738,4.3
2,746,5.6
2,750,5.3
2,751,5.6
2,753,8.6
2,754,6.3
2,755,6.4
2,757,6.7
2,765,7.0
2,769,4.0
2,786,6.4
2,790,5.0
2,791,6.7
2,793,5.8
2,796,6.3
2,804,5.9
2,823,5.9
2,824,5.7
2,835,5.9
2,849,4.2
2,851,7.1
2,852,6.8
2,854,7.1
2,855,6.8
2,869,5.2
2,871,6.0
2,872,6.0
2,873,5.8
2,874,6.3
2,875,5.4
2,876,5.4
2,877,5.8
2,882,4.1
2,899,6.0
2,917,5.9
2,939,5.9
2,970,5.3
2,971,6.7
2,976,6.7
2,988,7.1
2,993,6.4
2,1002,7.3
2,1005,6.7
2,1008,6.9
2,1010,5.9
2,1014,6.6
2,1027,6.6
2,1028,5.4
2,1036,4.0
2,1067,8.9
2,1069,6.0
2,1072,6.6
2,1082,4.5
2,1089,7.4
2,1091,6.7
2,1092,7.2
2,1094,6.4
2,1095,6.9
2,1096,6.0
2,1117,5.3
2,1145,6.1
2,1149,4.1
2,1157,5.9
2,1175,6.7
2,1176,5.7
2,1202,6.6
2,1204,7.5
2,1210,6.1
2,1233,5.8
2,1234,7.0
2,1242,5.8
2,1254,4.6
2,1270,6.9
2,1276,7.6
2,1277,5.7
2,1283,5.8
2,1295,5.6
2,1300,5.5
2,1307,6.5
2,1308,6.0
2,1309,6.5
2,1315,5.7
2,1316,5.6
2,1336,6.5
2,1343,6.4
2,1347,6.1
2,1348,7.2
2,1360,5.2
2,1362,7.0
2,1372,6.5
2,1381,6.1
2,1382,6.3
2,1388,6.9
2,1397,6.4
2,1411,5.6
2,1412,5.7
2,1417,5.3
2,1419,7.8
2,1421,6.3
3,0,7.3
3,2,6.2
3,8,5.1
3,9,6.5
3,16,5.8
3,17,6.0
3,80,6.0
3,81,6.4
3,98,5.6
3,130,7.0
3,131,6.4
3,132,6.5
3,201,6.0
3,202,6.8
3,256,6.5
3,298,4.8
3,360,4.0
3,381,5.6
3,389,6.3
3,390,7.0
3,392,5.5
3,422,6.6
3,425,5.5
3,426,5.5
3,430,5.6
3,431,6.1
3,460,5.6
3,462,5.5
3,484,6.1
3,487,4.4
3,511,5.0
3,515,6.6
3,558,6.0
3,581,5.9
3,599,5.9
3,600,6.0
3,626,5.2
3,634,5.6
3,637,6.5
3,639,4.3
3,642,5.4
3,666,5.5
3,676,6.1
3,745,5.7
3,751,6.1
3,753,8.2
3,765,6.3
3,790,5.9
3,817,5.9
3,833,5.0
3,847,5.5
3,849,5.2
3,870,5.9
3,875,5.8
3,876,5.5
3,882,4.4
3,917,5.5
3,934,5.9
3,940,5.8
3,970,6.3
3,971,5.5
3,982,5.8
3,985,4.2
3,1030,5.4
3,1036,4.2
3,1049,4.6
3,1051,4.4
3,1060,4.1
3,1067,6.8
3,1081,4.3
3,1082,4.9
3,1087,5.5
3,1089,5.8
3,1091,5.5
3,1092,6.7
3,1117,5.8
3,1122,5.9
3,1145,6.0
3,1149,4.3
3,1194,4.1
3,1203,4.0
3,1220,4.1
3,1232,5.8
3,1254,5.2
3,1267,6.2
3,1276,6.2
3,1285,5.5
3,1287,5.8
3,1300,7.4
3,1303,6.2
3,1314,6.1
3,1321,4.5
3,1341,4.3
3,1344,6.4
3,1347,5.6
3,1350,6.4
3,1360,5.8
3,1388,5.7
3,1391,4.4
3,1394,4.3
3,1410,5.7
3,1421,5.6
4,0,6.6
4,4,5.8
4,5,6.3
4,6,6.2
4,7,5.5
4,12,6.9
4,13,5.5
4,20,5.5
4,25,5.5
4,80,5.6
4,83,6.0
4,84,6.9
4,86,6.6
4,87,6.1
4,88,6.5
4,99,5.7
4,101,5.8
4,107,5.9
4,111,6.2
4,114,5.8
4,116,6.1
4,117,5.4
4,120,6.2
4,121,5.7
4,123,5.6
4,126,5.9
4,127,5.9
4,129,5.8
4,130,6.0
4,138,5.5
4,139,5.8
4,140,6.1
4,144,5.9
4,145,5.8
4,147,6.1
4,159,5.9
4,199,7.1
4,201,7.1
4,202,6.9
4,206,7.4
4,207,7.9
4,210,7.2
4,213,8.0
4,214,6.9
4,215,7.0
4,216,7.6
4,219,7.7
4,220,6.8
4,245,6.1
4,256,5.9
4,258,5.5
4,259,5.5
4,268,5.4
4,273,5.4
4,274,5.5
4,297,6.6
4,298,4.1
4,303,7.1
4,305,6.1
4,306,6.7
4,311,6.8
4,342,5.8
4,359,5.9
4,381,8.3
4,384,8.6
4,385,8.4
4,389,6.4
4,390,7.0
4,391,7.1
4,392,7.5
4,393,6.1
4,394,7.0
4,395,8.8
4,401,6.5
4,422,6.7
4,425,5.6
4,426,5.6
4,430,6.4
4,431,6.2
4,435,6.6
4,470,5.5
4,482,6.5
4,484,5.5
4,486,5.6
4,487,4.5
4,492,5.6
4,511,4.7
4,515,6.1
4,517,5.4
4,518,5.6
4,519,5.9
4,530,6.4
4,534,6.4
4,535,7.3
4,536,7.5
4,538,6.8
4,539,7.3
4,540,6.9
4,541,8.2
4,543,7.9
4,544,6.7
4,545,8.2
4,548,7.3
4,549,7.4
4,550,6.8
4,551,7.0
4,552,7.1
4,553,7.4
4,554,6.9
4,555,7.4
4,558,5.9
4,559,5.6
4,560,5.5
4,561,5.5
4,569,7.7
4,576,5.6
4,593,5.8
4,602,8.2
4,611,5.9
4,612,6.5
4,615,5.5
4,616,6.7
4,618,6.1
4,622,5.4
4,626,4.5
4,633,5.4
4,634,5.5
4,652,5.7
4,676,6.6
4,694,5.9
4,700,6.7
4,701,6.5
4,702,5.6
4,703,5.6
4,705,6.4
4,707,6.1
4,718,6.9
4,727,5.9
4,728,6.2
4,746,6.3
4,748,5.4
4,749,5.8
4,750,6.7
4,758,6.4
4,759,5.5
4,760,6.4
4,763,8.0
4,765,6.3
4,772,5.6
4,790,4.3
4,797,6.1
4,802,5.9
4,804,6.0
4,805,5.9
4,808,6.0
4,810,5.4
4,812,5.8
4,821,7.7
4,823,7.5
4,824,7.6
4,825,6.8
4,826,6.4
4,827,5.7
4,828,5.7
4,830,5.7
4,833,4.4
4,847,5.5
4,873,5.5
4,875,5.9
4,876,5.9
4,877,5.8
4,882,4.3
4,896,5.7
4,899,5.7
4,917,5.5
4,937,5.6
4,942,8.4
4,943,7.4
4,944,8.2
4,945,5.7
4,946,8.4
4,948,7.9
4,949,6.3
4,950,8.2
4,951,6.4
4,953,8.5
4,954,8.0
4,960,4.5
4,966,5.5
4,971,5.8
4,974,5.6
4,976,5.8
4,978,6.3
4,993,5.9
4,1005,7.4
4,1007,6.1
4,1008,5.6
4,1010,6.2
4,1014,7.1
4,1015,6.4
4,1048,6.1
4,1060,4.2
4,1067,6.4
4,1082,4.3
4,1094,5.6
4,1111,5.5
4,1117,5.6
4,1137,8.2
4,1139,6.5
4,1156,5.4
4,1157,6.4
4,1160,5.5
4,1171,6.1
4,1189,5.8
4,1191,5.9
4,1194,4.1
4,1206,6.0
4,1210,5.7
4,1218,5.4
4,1227,5.8
4,1255,5.6
4,1261,5.4
4,1267,5.5
4,1276,5.7
4,1277,5.4
4,1284,5.6
4,1289,5.6
4,1303,5.5
4,1305,7.1
4,1306,6.7
4,1321,5.1
4,1324,6.6
4,1333,6.0
4,1338,5.5
4,1342,6.2
4,1344,5.6
4,1347,5.6
4,1350,7.1
4,1355,5.6
4,1358,5.4
4,1360,5.5
4,1362,6.0
4,1365,7.6
4,1381,6.1
4,1382,5.7
4,1399,5.4
4,1410,5.5
4,1412,7.3
4,1417,5.8
4,1421,5.8
5,0,6.0
5,77,7.8
5,80,8.8
5,81,8.9
5,83,10.1
5,89,8.5
5,98,8.6
5,121,7.3
5,126,6.6
5,127,7.9
5,130,8.6
5,131,8.1
5,132,8.5
5,199,7.0
5,201,6.6
5,202,6.7
5,237,4.8
5,239,6.0
5,253,5.6
5,256,6.9
5,298,4.4
5,389,6.5
5,390,6.8
5,391,6.7
5,422,5.9
5,430,6.6
5,432,4.3
5,484,5.8
5,486,6.2
5,487,4.4
5,489,4.4
5,511,4.5
5,515,7.0
5,558,6.5
5,562,5.6
5,581,5.9
5,588,5.9
5,589,6.0
5,593,5.8
5,599,6.8
5,600,6.6
5,604,6.5
5,606,6.2
5,609,6.1
5,612,6.0
5,614,6.1
5,615,5.9
5,626,6.3
5,632,7.1
5,639,5.3
5,676,5.6
5,698,6.0
5,738,5.1
5,745,5.8
5,753,6.4
5,765,6.8
5,769,4.8
5,847,6.1
5,869,5.8
5,871,6.3
5,891,6.7
5,936,6.4
5,940,5.7
5,960,4.1
5,970,5.9
5,971,5.7
5,984,4.8
5,1029,4.5
5,1049,4.2
5,1051,4.9
5,1060,6.0
5,1065,4.0
5,1067,8.7
5,1081,4.4
5,1082,4.2
5,1084,6.7
5,1089,6.8
5,1091,8.0
5,1092,6.4
5,1095,6.6
5,1096,6.0
5,1103,4.2
5,1111,6.7
5,1117,7.0
5,1128,6.3
5,1142,4.0
5,1145,6.2
5,1194,4.0
5,1209,4.2
5,1221,4.1
5,1245,4.3
5,1254,4.6
5,1259,4.2
5,1273,4.1
5,1276,8.1
5,1283,8.2
5,1287,8.0
5,1292,5.9
5,1303,5.9
5,1315,5.9
5,1321,4.9
5,1336,6.8
5,1344,6.2
5,1347,6.5
5,1355,5.6
5,1362,6.4
5,1382,6.2
5,1394,4.0
5,1395,5.9
5,1414,4.2
5,1419,7.1
6,0,6.9
6,2,6.3
6,5,6.9
6,6,5.9
6,8,4.3
6,9,7.1
6,11,6.1
6,12,6.9
6,15,6.7
6,21,5.8
6,23,5.9
6,25,6.7
6,81,5.8
6,94,5.8
6,96,5.8
6,116,5.1
6,130,5.8
6,131,5.8
6,135,6.0
6,136,5.5
6,137,7.2
6,140,5.4
6,154,5.9
6,157,7.0
6,166,6.0
6,182,5.8
6,199,6.3
6,201,7.3
6,202,7.0
6,207,6.2
6,215,6.0
6,237,4.9
6,242,7.0
6,243,6.6
6,244,6.4
6,256,8.5
6,257,7.4
6,258,5.9
6,259,7.0
6,262,6.7
6,265,5.8
6,271,5.9
6,273,8.0
6,274,7.5
6,278,6.8
6,279,5.8
6,294,6.2
6,297,7.2
6,298,4.5
6,300,5.9
6,303,7.2
6,306,7.0
6,308,6.3
6,311,6.1
6,318,5.6
6,319,6.1
6,322,5.0
6,346,6.3
6,347,6.8
6,348,6.6
6,381,5.8
6,384,6.3
6,385,6.0
6,389,8.0
6,390,7.0
6,392,6.1
6,393,7.0
6,394,5.8
6,395,6.4
6,422,6.1
6,426,5.5
6,430,6.4
6,434,6.2
6,435,5.9
6,443,7.6
6,444,5.8
6,445,6.4
6,458,4.3
6,462,5.7
6,482,6.5
6,484,5.8
6,485,6.6
6,486,5.8
6,491,6.5
6,493,6.4
6,506,5.9
6,511,4.7
6,513,5.9
6,515,7.7
6,519,6.7
6,522,5.8
6,527,5.7
6,528,6.5
6,530,7.7
6,558,5.6
6,563,5.8
6,581,6.1
6,585,5.9
6,593,7.2
6,606,5.8
6,633,5.8
6,634,6.5
6,635,5.8
6,637,5.6
6,639,4.6
6,659,5.9
6,663,6.0
6,670,5.8
6,675,6.9
6,676,6.4
6,682,7.5
6,685,5.7
6,690,5.0
6,692,5.8
6,694,5.7
6,700,5.7
6,702,6.6
6,703,6.2
6,715,6.7
6,717,6.2
6,718,8.4
6,727,6.2
6,738,4.1
6,745,6.8
6,748,5.9
6,751,5.5
6,758,5.9
6,759,6.1
6,760,6.4
6,765,6.9
6,772,5.7
6,797,5.9
6,801,4.5
6,802,5.7
6,804,6.2
6,805,5.7
6,816,6.2
6,817,6.7
6,833,4.0
6,837,5.9
6,838,5.8
6,842,5.6
6,847,5.8
6,849,5.2
6,868,5.9
6,871,6.8
6,873,6.1
6,875,6.0
6,876,5.9
6,877,6.9
6,879,6.7
6,882,4.8
6,903,6.0
6,908,6.9
6,911,5.8
6,912,6.0
6,915,5.2
6,916,5.5
6,970,5.9
6,976,5.8
6,982,6.1
6,993,5.8
6,1003,5.9
6,1005,6.8
6,1014,7.5
6,1015,6.0
6,1018,6.5
6,1019,6.4
6,1024,6.2
6,1025,6.2
6,1027,8.4
6,1028,5.8
6,1030,4.9
6,1031,5.6
6,1036,4.3
6,1041,6.4
6,1049,5.2
6,1050,5.4
6,1051,4.8
6,1052,6.5
6,1064,5.9
6,1067,6.5
6,1073,6.8
6,1074,6.2
6,1078,5.5
6,1081,4.3
6,1111,6.1
6,1115,5.6
6,1117,6.3
6,1120,5.8
6,1136,5.1
6,1142,4.1
6,1160,5.4
6,1175,7.6
6,1200,7.9
6,1203,4.1
6,1209,4.3
6,1218,6.3
6,1219,6.2
6,1220,4.0
6,1227,5.8
6,1234,7.2
6,1242,5.7
6,1245,4.7
6,1246,4.3
6,1254,4.8
6,1261,6.3
6,1267,5.9
6,1273,4.4
6,1276,9.5
6,1283,6.6
6,1285,5.8
6,1290,5.8
6,1295,5.5
6,1300,6.6
6,1303,5.8
6,1307,6.2
6,1314,5.9
6,1315,6.1
6,1325,5.9
6,1341,4.3
6,1343,6.8
6,1344,6.1
6,1347,6.2
6,1348,7.8
6,1350,6.8
6,1355,5.6
6,1358,6.0
6,1360,5.9
6,1371,5.7
6,1376,5.6
6,1388,5.6
6,1392,4.7
6,1397,6.8
6,1399,6.0
6,1403,5.6
6,1417,5.8
6,1421,6.4
7,0,7.5
7,2,7.1
7,7,6.6
7,8,6.8
7,9,7.6
7,10,7.2
7,11,7.6
7,12,7.3
7,13,6.4
7,14,7.3
7,15,6.9
7,16,6.5
7,17,7.7
7,21,5.4
7,23,5.9
7,25,6.9
7,27,7.7
7,28,6.7
7,29,6.8
7,31,7.4
7,32,7.7
7,33,6.8
7,34,7.3
7,35,8.4
7,36,7.5
7,38,7.4
7,39,6.8
7,40,7.9
7,41,7.6
7,42,7.1
7,44,7.6
7,46,6.7
7,47,7.2
7,48,8.5
7,49,5.9
7,50,5.7
7,51,5.6
7,52,6.4
7,53,7.9
7,54,6.0
7,55,6.8
7,56,6.0
7,58,6.5
7,59,6.6
7,60,6.8
7,61,6.7
7,63,7.4
7,64,7.1
7,65,6.8
7,66,6.6
7,67,7.1
7,68,6.8
7,69,7.2
7,70,7.5
7,71,6.5
7,80,6.1
7,130,5.9
7,139,5.6
7,175,5.7
7,199,5.8
7,201,6.7
7,202,7.0
7,237,4.7
7,253,6.1
7,256,8.9
7,258,7.3
7,259,7.0
7,260,7.3
7,262,7.7
7,263,6.6
7,265,6.5
7,266,5.6
7,268,6.2
7,269,5.9
7,271,6.4
7,272,6.5
7,275,5.7
7,276,6.1
7,278,8.1
7,284,5.2
7,285,6.3
7,286,5.9
7,287,5.5
7,288,6.8
7,289,6.1
7,294,6.0
7,296,5.3
7,297,6.3
7,298,5.3
7,300,6.9
7,301,6.6
7,302,6.4
7,303,6.7
7,305,7.2
7,306,5.9
7,308,6.5
7,311,5.2
7,313,8.2
7,315,5.5
7,317,6.5
7,318,5.8
7,320,5.3
7,322,7.0
7,323,5.6
7,324,8.4
7,327,5.7
7,328,6.0
7,329,5.4
7,330,7.5
7,337,6.0
7,338,5.3
7,344,7.6
7,345,6.7
7,348,8.3
7,349,7.6
7,350,7.3
7,351,7.1
7,352,6.9
7,355,7.0
7,356,6.7
7,357,7.9
7,358,5.9
7,360,4.3
7,362,5.9
7,365,5.4
7,367,6.4
7,370,7.5
7,372,6.3
7,373,6.6
7,374,7.4
7,375,6.0
7,378,6.5
7,384,5.4
7,385,5.7
7,389,6.6
7,390,7.0
7,391,6.6
7,393,5.9
7,394,5.2
7,395,6.0
7,396,7.8
7,403,7.6
7,404,6.7
7,405,6.2
7,407,5.4
7,422,6.6
7,430,6.2
7,431,6.2
7,444,6.4
7,445,6.7
7,452,6.5
7,462,7.2
7,468,5.4
7,499,6.0
7,500,6.1
7,506,6.4
7,511,5.6
7,515,6.9
7,519,5.8
7,522,5.5
7,525,7.5
7,527,7.2
7,528,8.0
7,529,7.3
7,530,7.9
7,531,6.4
7,558,6.1
7,559,5.8
7,560,5.3
7,561,5.2
7,564,5.3
7,573,5.4
7,574,5.3
7,581,6.8
7,582,5.9
7,593,6.1
7,595,5.9
7,599,6.2
7,600,6.5
7,626,5.1
7,627,6.5
7,631,5.7
7,633,5.9
7,634,6.0
7,637,6.0
7,675,5.2
7,676,6.0
7,678,6.2
7,679,6.9
7,685,6.7
7,687,7.1
7,716,5.9
7,717,6.3
7,718,5.4
7,720,6.0
7,723,5.5
7,727,6.2
7,730,6.6
7,731,6.9
7,732,6.9
7,733,6.7
7,734,6.4
7,735,6.2
7,737,5.5
7,738,4.5
7,745,6.9
7,746,6.4
7,748,5.4
7,749,5.5
7,751,6.1
7,765,6.1
7,769,5.0
7,790,7.1
7,793,6.9
7,794,6.4
7,795,6.1
7,801,5.4
7,802,5.7
7,804,5.5
7,805,5.7
7,806,5.5
7,817,7.5
7,820,6.4
7,833,4.3
7,842,7.9
7,844,5.2
7,849,5.8
7,856,5.3
7,879,7.9
7,881,6.4
7,882,5.0
7,903,6.6
7,904,7.3
7,924,5.7
7,960,5.0
7,970,6.0
7,971,5.9
7,982,6.6
7,985,4.4
7,992,7.3
7,994,6.2
7,1005,5.9
7,1008,5.8
7,1011,5.9
7,1018,6.8
7,1020,5.2
7,1027,7.2
7,1028,7.0
7,1029,4.8
7,1030,5.6
7,1031,6.7
7,1036,4.5
7,1049,5.0
7,1050,6.3
7,1051,4.8
7,1060,5.0
7,1065,4.3
7,1067,6.0
7,1082,4.6
7,1104,7.2
7,1105,6.1
7,1106,5.9
7,1108,5.9
7,1117,6.1
7,1120,5.4
7,1127,5.2
7,1138,7.1
7,1149,4.4
7,1156,6.7
7,1157,5.1
7,1169,4.8
7,1171,5.2
7,1219,5.3
7,1220,4.5
7,1221,4.4
7,1234,6.0
7,1238,5.3
7,1245,4.3
7,1247,5.0
7,1254,4.9
7,1255,5.7
7,1267,6.0
7,1272,4.4
7,1273,4.4
7,1276,9.1
7,1277,6.8
7,1300,6.3
7,1302,5.4
7,1303,6.0
7,1305,5.7
7,1317,6.2
7,1321,4.8
7,1324,6.0
7,1330,5.7
7,1333,5.9
7,1338,5.4
7,1341,4.3
7,1344,6.3
7,1345,5.4
7,1350,6.3
7,1354,7.1
7,1360,5.9
7,1372,6.2
7,1381,5.9
7,1389,6.9
7,1391,4.4
7,1400,6.6
7,1403,7.7
7,1406,8.5
7,1408,5.3
7,1410,5.9
7,1411,7.5
7,1417,5.9
7,1419,6.7
7,1421,6.8
8,0,7.2
8,2,6.7
8,5,6.3
8,8,4.4
8,9,7.6
8,11,7.5
8,12,8.2
8,13,6.3
8,17,7.0
8,25,6.4
8,27,7.7
8,28,7.3
8,29,6.8
8,31,7.6
8,32,7.4
8,33,6.5
8,34,6.7
8,35,8.7
8,36,7.4
8,38,8.0
8,39,7.0
8,40,7.5
8,41,7.2
8,42,7.7
8,44,7.5
8,48,8.4
8,49,5.6
8,61,6.1
8,63,8.0
8,64,7.7
8,67,7.6
8,69,7.1
8,81,5.5
8,107,5.9
8,124,6.0
8,131,5.6
8,135,5.8
8,136,6.1
8,140,6.1
8,154,6.1
8,161,6.1
8,163,5.9
8,201,6.0
8,202,5.7
8,207,6.1
8,237,4.7
8,242,6.4
8,244,5.9
8,253,5.8
8,256,7.4
8,257,8.3
8,258,7.3
8,259,8.3
8,260,7.3
8,262,7.7
8,263,7.3
8,268,7.0
8,269,6.1
8,271,6.8
8,272,6.2
8,273,9.0
8,275,6.5
8,276,6.8
8,278,6.9
8,279,8.2
8,297,7.3
8,298,4.8
8,302,6.5
8,303,7.1
8,305,7.3
8,306,6.7
8,308,7.3
8,311,5.8
8,313,8.6
8,315,7.0
8,325,8.8
8,326,6.5
8,327,7.9
8,332,6.5
8,337,7.3
8,344,8.9
8,345,6.9
8,349,7.4
8,350,6.9
8,351,7.2
8,352,6.5
8,355,8.1
8,356,6.4
8,357,7.4
8,358,6.8
8,370,6.5
8,372,6.4
8,373,6.7
8,374,6.3
8,375,6.3
8,378,5.7
8,390,6.0
8,396,7.7
8,403,7.4
8,407,6.0
8,408,5.6
8,422,5.5
8,434,5.9
8,443,9.0
8,444,7.2
8,445,8.8
8,447,6.3
8,452,8.9
8,458,4.2
8,462,6.8
8,468,6.7
8,482,7.0
8,484,5.9
8,486,5.9
8,487,4.6
8,488,5.7
8,491,6.5
8,493,6.3
8,511,5.2
8,515,6.0
8,525,7.6
8,530,8.1
8,551,5.8
8,586,6.1
8,600,6.4
8,604,6.1
8,606,5.6
8,626,4.2
8,631,6.6
8,639,4.9
8,676,5.6
8,679,5.9
8,682,6.6
8,687,5.7
8,696,5.9
8,702,6.6
8,704,6.4
8,715,6.4
8,727,7.4
8,730,7.5
8,732,7.7
8,734,6.4
8,735,6.5
8,745,6.5
8,746,6.0
8,751,5.5
8,759,6.2
8,760,7.0
