ProteinIdx,MoleculeIdx,Ki
1,694,5.7
1,699,6.2
1,700,6.3
1,701,6.3
1,702,5.9
1,703,5.6
1,718,6.6
1,726,5.6
1,728,5.9
1,739,6.0
1,751,5.9
1,754,6.9
1,756,5.9
1,769,4.8
1,771,6.3
1,772,5.8
1,787,7.4
1,790,5.1
1,792,4.2
1,793,5.9
1,796,8.5
1,802,5.6
1,805,5.7
1,841,5.7
1,843,5.8
1,849,4.9
1,851,8.4
1,853,7.1
1,855,7.5
1,869,6.2
1,873,7.0
1,875,6.2
1,876,6.5
1,882,4.5
1,905,6.5
1,907,7.4
1,908,7.6
1,909,7.7
1,911,7.8
1,912,7.0
1,913,6.0
1,939,5.8
1,943,5.8
1,944,6.7
1,948,6.2
1,966,5.8
1,970,5.7
1,971,6.0
1,972,7.6
1,982,6.4
1,985,4.2
1,986,6.2
1,1000,6.3
1,1005,5.6
1,1027,7.4
1,1029,4.2
1,1030,5.5
1,1036,4.9
1,1049,4.4
1,1051,4.8
1,1060,4.4
1,1062,5.7
1,1067,9.2
1,1069,6.4
1,1070,6.1
1,1080,5.8
1,1081,4.2
1,1083,7.8
1,1091,7.1
1,1093,6.7
1,1104,6.4
1,1117,5.9
1,1137,5.6
1,1145,6.1
1,1146,7.2
1,1153,6.5
1,1159,4.1
1,1163,4.0
1,1176,6.3
1,1193,7.0
1,1204,8.3
1,1207,6.1
1,1208,5.4
1,1209,5.0
1,1220,4.3
1,1228,5.6
1,1233,5.7
1,1234,7.6
1,1238,5.6
1,1241,5.9
1,1247,4.1
1,1250,5.9
1,1267,6.2
1,1273,4.5
1,1276,8.1
1,1280,6.1
1,1283,7.1
1,1289,6.2
1,1294,5.8
1,1295,5.7
1,1296,6.6
1,1301,6.9
1,1315,6.5
1,1316,6.4
1,1334,6.4
1,1336,6.8
1,1341,4.4
1,1344,5.7
1,1347,6.1
1,1348,6.8
1,1356,5.9
1,1358,5.9
1,1360,5.7
1,1361,6.0
1,1363,7.4
1,1379,6.9
1,1381,6.8
1,1382,7.7
1,1392,4.1
1,1405,5.9
1,1407,8.6
1,1412,6.9
1,1417,5.7
2,1,5.5
2,3,7.2
2,4,6.3
2,5,6.1
2,9,5.3
2,12,6.6
2,18,6.0
2,19,5.8
2,21,6.0
2,22,5.8
2,23,6.1
2,76,6.8
2,77,7.5
2,78,6.5
2,79,8.7
2,80,8.8
2,82,6.6
2,83,6.8
2,84,6.9
2,86,7.6
2,87,6.8
2,88,7.0
2,89,7.1
2,90,8.4
2,91,6.9
2,92,7.7
2,96,8.8
2,98,8.4
2,99,9.0
2,100,9.0
2,102,6.2
2,103,7.3
2,106,6.5
2,107,6.8
2,108,6.2
2,109,6.2
2,110,6.5
2,112,7.3
2,113,6.8
2,114,7.2
2,115,7.5
2,116,7.9
2,117,8.2
2,118,6.5
2,119,6.8
2,120,9.0
2,121,8.8
2,123,6.5
2,124,8.8
2,126,6.0
2,129,8.5
2,130,8.9
2,131,7.4
2,132,8.4
2,135,7.0
2,137,6.1
2,141,6.5
2,142,8.1
2,144,6.3
2,148,8.1
2,151,6.8
2,152,6.2
2,153,6.5
2,155,6.2
2,156,6.7
2,158,6.0
2,161,6.0
2,162,6.6
2,164,6.3
2,166,6.9
2,170,6.2
2,171,7.2
2,172,7.2
2,174,5.9
2,175,5.8
2,176,5.8
2,177,6.4
2,178,7.1
2,179,6.3
2,180,6.0
2,186,5.8
2,200,6.6
2,202,7.5
2,205,6.3
2,206,6.7
2,207,8.0
2,213,7.4
2,215,8.6
2,216,7.7
2,218,5.8
2,224,6.0
2,226,6.1
2,227,6.7
2,229,5.9
2,230,5.9
2,231,5.4
2,236,5.6
2,238,6.9
2,240,6.7
2,241,7.0
2,249,5.4
2,268,5.9
2,294,6.4
2,382,7.1
2,383,6.9
2,385,6.2
2,386,7.4
2,387,6.3
2,388,5.7
2,389,6.9
2,390,7.5
2,391,6.8
2,392,5.9
2,393,7.0
2,394,5.7
2,395,6.3
2,422,5.6
2,431,5.4
2,433,6.4
2,434,5.9
2,436,6.1
2,464,7.7
2,471,5.6
2,485,6.2
2,486,6.4
2,487,5.4
2,492,5.7
2,494,5.6
2,508,5.5
2,511,4.2
2,515,6.7
2,517,6.6
2,518,6.7
2,530,6.4
2,557,7.1
2,559,7.2
2,560,8.0
2,576,5.4
2,581,5.7
2,586,6.7
2,587,6.7
2,591,5.9
2,593,6.2
2,594,6.6
2,600,5.2
2,602,5.7
2,626,5.5
2,628,5.9
2,629,6.1
2,636,5.7
2,675,6.2
2,676,5.4
2,685,5.4
2,686,5.6
2,689,6.5
2,693,5.3
2,699,7.1
2,700,5.8
2,718,6.9
2,726,5.9
2,739,5.4
2,746,5.6
2,750,5.3
2,751,5.6
2,753,8.6
2,754,6.3
2,756,6.2
2,769,4.0
2,787,6.3
2,790,5.0
2,793,5.8
2,796,6.3
2,815,6.4
2,823,5.9
2,835,5.9
2,849,4.2
2,851,7.1
2,853,8.1
2,855,6.8
2,869,5.2
2,873,5.8
2,875,5.4
2,876,5.4
2,877,5.8
2,882,4.1
2,917,5.9
2,939,5.9
2,963,5.8
2,970,5.3
2,971,6.7
2,972,8.1
2,988,7.1
2,993,6.4
2,1000,7.0
2,1001,6.0
2,1002,7.3
2,1005,6.7
2,1006,7.0
2,1008,6.9
2,1010,5.9
2,1027,6.6
2,1028,5.4
2,1036,4.0
2,1067,8.9
2,1069,6.0
2,1072,6.6
2,1080,5.5
2,1082,4.5
2,1089,7.4
2,1091,6.7
2,1092,7.2
2,1094,6.4
2,1095,6.9
2,1096,6.0
2,1117,5.3
2,1145,6.1
2,1149,4.1
2,1153,6.0
2,1157,5.9
2,1176,5.7
2,1188,6.2
2,1193,5.8
2,1204,7.5
2,1207,6.1
2,1210,6.1
2,1233,5.8
2,1234,7.0
2,1242,5.8
2,1250,5.6
2,1254,4.6
2,1276,7.6
2,1283,5.8
2,1294,5.9
2,1295,5.6
2,1296,5.8
2,1300,5.5
2,1301,7.5
2,1307,6.5
2,1309,6.5
2,1315,5.7
2,1316,5.6
2,1336,6.5
2,1343,6.4
2,1347,6.1
2,1348,7.2
2,1356,5.6
2,1360,5.2
2,1362,7.0
2,1379,6.5
2,1381,6.1
2,1382,6.3
2,1388,6.9
2,1397,6.4
2,1407,7.5
2,1411,5.6
2,1412,5.7
2,1413,5.7
2,1417,5.3
2,1421,6.3
4,1,5.5
4,3,5.7
4,4,5.8
4,5,6.3
4,7,5.5
4,12,6.9
4,13,5.5
4,20,5.5
4,25,5.5
4,78,5.5
4,80,5.6
4,82,5.5
4,83,6.0
4,84,6.9
4,86,6.6
4,87,6.1
4,88,6.5
4,92,5.4
4,99,5.7
4,102,5.8
4,107,5.9
4,109,5.7
4,110,5.9
4,114,5.8
4,115,6.1
4,116,6.1
4,117,5.4
4,120,6.2
4,121,5.7
4,123,5.6
4,126,5.9
4,129,5.8
4,130,6.0
4,138,5.5
4,140,6.1
4,144,5.9
4,145,5.8
4,146,5.8
4,200,7.4
4,201,7.1
4,202,6.9
4,206,7.4
4,207,7.9
4,213,8.0
4,215,7.0
4,216,7.6
4,220,6.8
4,221,7.2
4,236,5.9
4,258,5.5
4,259,5.5
4,264,5.4
4,268,5.4
4,273,5.4
4,274,5.5
4,277,5.7
4,299,6.0
4,304,5.8
4,305,6.1
4,311,6.8
4,321,5.8
4,342,5.8
4,359,5.9
4,381,8.3
4,382,7.0
4,383,8.2
4,385,8.4
4,386,7.8
4,387,6.9
4,389,6.4
4,390,7.0
4,391,7.1
4,392,7.5
4,393,6.1
4,394,7.0
4,395,8.8
4,422,6.7
4,423,6.2
4,425,5.6
4,426,5.6
4,431,6.2
4,433,5.6
4,435,6.6
4,454,5.6
4,470,5.5
4,482,6.5
4,484,5.5
4,486,5.6
4,487,4.5
4,492,5.6
4,511,4.7
4,515,6.1
4,517,5.4
4,518,5.6
4,519,5.9
4,530,6.4
4,533,6.0
4,534,6.4
4,535,7.3
4,536,7.5
4,537,6.7
4,538,6.8
4,541,8.2
4,542,7.6
4,545,8.2
4,546,7.3
4,547,7.2
4,548,7.3
4,549,7.4
4,553,7.4
4,554,6.9
4,555,7.4
4,556,6.5
4,557,5.8
4,559,5.6
4,560,5.5
4,569,7.7
4,576,5.6
4,577,4.0
4,593,5.8
4,601,6.5
4,602,8.2
4,611,5.9
4,612,6.5
4,615,5.5
4,616,6.7
4,617,5.9
4,618,6.1
4,622,5.4
4,623,5.7
4,626,4.5
4,652,5.7
4,676,6.6
4,694,5.9
4,700,6.7
4,701,6.5
4,702,5.6
4,703,5.6
4,705,6.4
4,718,6.9
4,726,5.8
4,728,6.2
4,729,6.5
4,740,5.8
4,746,6.3
4,748,5.4
4,749,5.8
4,750,6.7
4,758,6.4
4,759,5.5
4,760,6.4
4,762,5.8
4,763,8.0
4,771,5.8
4,772,5.6
4,785,7.0
4,790,4.3
4,797,6.1
4,802,5.9
4,803,5.8
4,805,5.9
4,807,5.4
4,808,6.0
4,810,5.4
4,811,5.7
4,821,7.7
4,822,7.8
4,823,7.5
4,826,6.4
4,828,5.7
4,830,5.7
4,847,5.5
4,873,5.5
4,875,5.9
4,876,5.9
4,877,5.8
4,882,4.3
4,896,5.7
4,917,5.5
4,937,5.6
4,941,6.3
4,943,7.4
4,944,8.2
4,945,5.7
4,948,7.9
4,954,8.0
4,966,5.5
4,969,5.8
4,971,5.8
4,972,6.3
4,974,5.6
4,978,6.3
4,993,5.9
4,1005,7.4
4,1006,5.5
4,1007,6.1
4,1008,5.6
4,1009,6.3
4,1010,6.2
4,1060,4.2
4,1067,6.4
4,1082,4.3
4,1094,5.6
4,1117,5.6
4,1137,8.2
4,1139,6.5
4,1153,5.4
4,1156,5.4
4,1157,6.4
4,1160,5.5
4,1171,6.1
4,1184,7.7
4,1189,5.8
4,1194,4.1
4,1206,6.0
4,1207,5.6
4,1210,5.7
4,1218,5.4
4,1227,5.8
4,1249,6.5
4,1250,5.7
4,1255,5.6
4,1261,5.4
4,1267,5.5
4,1276,5.7
4,1284,5.6
4,1289,5.6
4,1296,6.4
4,1306,6.7
4,1324,6.6
4,1338,5.5
4,1342,6.2
4,1344,5.6
4,1347,5.6
4,1358,5.4
4,1360,5.5
4,1362,6.0
4,1365,7.6
4,1379,7.1
4,1381,6.1
4,1382,5.7
4,1405,6.4
4,1410,5.5
4,1412,7.3
4,1417,5.8
4,1421,5.8
5,1,5.9
5,76,8.6
5,77,7.8
5,78,7.7
5,79,9.1
5,80,8.8
5,83,10.1
5,89,8.5
5,98,8.6
5,121,7.3
5,126,6.6
5,130,8.6
5,131,8.1
5,132,8.5
5,146,7.3
5,148,7.6
5,176,7.1
5,200,6.6
5,201,6.6
5,202,6.7
5,236,6.2
5,237,4.8
5,239,6.0
5,249,6.2
5,253,5.6
5,382,6.5
5,389,6.5
5,390,6.8
5,391,6.7
5,422,5.9
5,432,4.3
5,442,4.3
5,453,5.8
5,464,6.6
5,484,5.8
5,486,6.2
5,487,4.4
5,489,4.4
5,511,4.5
5,515,7.0
5,557,6.6
5,562,5.6
5,581,5.9
5,588,5.9
5,593,5.8
5,599,6.8
5,600,6.6
5,604,6.5
5,606,6.2
5,609,6.1
5,612,6.0
5,614,6.1
5,615,5.9
5,626,6.3
5,632,7.1
5,639,5.3
5,643,5.7
5,676,5.6
5,698,6.0
5,753,6.4
5,769,4.8
5,771,5.6
5,792,4.3
5,847,6.1
5,850,5.6
5,853,7.4
5,867,6.0
5,869,5.8
5,891,6.7
5,970,5.9
5,971,5.7
5,1029,4.5
5,1049,4.2
5,1051,4.9
5,1060,6.0
5,1065,4.0
5,1067,8.7
5,1071,5.7
5,1081,4.4
5,1082,4.2
5,1083,7.0
5,1084,6.7
5,1089,6.8
5,1091,8.0
5,1092,6.4
5,1093,7.2
5,1095,6.6
5,1096,6.0
5,1117,7.0
5,1128,6.3
5,1142,4.0
5,1145,6.2
5,1153,7.1
5,1193,6.4
5,1194,4.0
5,1209,4.2
5,1221,4.1
5,1245,4.3
5,1249,5.8
5,1254,4.6
5,1273,4.1
5,1276,8.1
5,1283,8.2
5,1287,8.0
5,1296,6.0
5,1301,7.4
5,1315,5.9
5,1320,5.2
5,1336,6.8
5,1344,6.2
5,1347,6.5
5,1351,4.3
5,1362,6.4
5,1379,7.3
5,1382,6.2
5,1394,4.0
5,1402,5.9
5,1405,6.7
5,1414,4.2
6,1,7.4
6,3,8.4
6,5,6.9
6,8,4.3
6,9,7.1
6,11,6.1
6,12,6.9
6,15,6.7
6,18,6.0
6,21,5.8
6,23,5.9
6,25,6.7
6,78,5.7
6,79,5.7
6,96,5.8
6,103,6.4
6,116,5.1
6,130,5.8
6,131,5.8
6,135,6.0
6,137,7.2
6,140,5.4
6,153,6.4
6,158,6.4
6,166,6.0
6,200,7.0
6,201,7.3
6,202,7.0
6,207,6.2
6,215,6.0
6,236,7.0
6,237,4.9
6,243,6.6
6,244,6.4
6,257,7.4
6,258,5.9
6,259,7.0
6,262,6.7
6,264,6.2
6,265,5.8
6,270,5.8
6,271,5.9
6,273,8.0
6,274,7.5
6,277,6.8
6,278,6.8
6,279,5.8
6,294,6.2
6,299,6.4
6,300,5.9
6,304,6.1
6,307,6.5
6,308,6.3
6,310,6.2
6,311,6.1
6,318,5.6
6,322,5.0
6,346,6.3
6,347,6.8
6,381,5.8
6,382,8.2
6,383,7.7
6,385,6.0
6,386,8.1
6,387,6.1
6,389,8.0
6,390,7.0
6,392,6.1
6,393,7.0
6,394,5.8
6,395,6.4
6,422,6.1
6,426,5.5
6,433,7.4
6,434,6.2
6,435,5.9
6,442,4.0
6,443,7.6
6,444,5.8
6,445,6.4
6,448,6.8
6,458,4.3
6,459,5.8
6,462,5.7
6,464,7.1
6,482,6.5
6,484,5.8
6,485,6.6
6,486,5.8
6,491,6.5
6,493,6.4
6,506,5.9
6,511,4.7
6,513,5.9
6,515,7.7
6,516,5.5
6,519,6.7
6,522,5.8
6,526,5.9
6,528,6.5
6,530,7.7
6,563,5.8
6,581,6.1
6,584,6.4
6,585,5.9
6,592,5.4
6,593,7.2
6,606,5.8
6,635,5.8
6,639,4.6
6,643,5.7
6,659,5.9
6,663,6.0
6,670,5.8
6,675,6.9
6,676,6.4
6,682,7.5
6,685,5.7
6,692,5.8
6,694,5.7
6,700,5.7
6,702,6.6
6,703,6.2
6,715,6.7
6,717,6.2
6,718,8.4
6,725,6.1
6,726,6.4
6,729,5.8
6,739,5.5
6,748,5.9
6,751,5.5
6,758,5.9
6,759,6.1
6,760,6.4
6,771,5.7
6,772,5.7
6,787,6.6
6,797,5.9
6,801,4.5
6,802,5.7
6,803,6.2
6,805,5.7
6,815,7.4
6,816,6.2
6,817,6.7
6,837,5.9
6,838,5.8
6,842,5.6
6,847,5.8
6,849,5.2
6,853,6.2
6,873,6.1
6,875,6.0
6,876,5.9
6,877,6.9
6,879,6.7
6,882,4.8
6,903,6.0
6,908,6.9
6,909,6.6
6,911,5.8
6,912,6.0
6,916,5.5
6,928,5.9
6,970,5.9
6,982,6.1
6,993,5.8
6,1000,6.1
6,1005,6.8
6,1006,6.4
6,1019,6.4
6,1025,6.2
6,1027,8.4
6,1028,5.8
6,1030,4.9
6,1036,4.3
6,1049,5.2
6,1051,4.8
6,1062,6.2
6,1067,6.5
6,1071,5.7
6,1074,6.2
6,1078,5.5
6,1081,4.3
6,1117,6.3
6,1136,5.1
6,1142,4.1
6,1153,6.2
6,1160,5.4
6,1161,6.4
6,1168,5.1
6,1184,5.5
6,1200,7.9
6,1203,4.1
6,1209,4.3
6,1218,6.3
6,1219,6.2
6,1220,4.0
6,1227,5.8
6,1234,7.2
6,1242,5.7
6,1245,4.7
6,1246,4.3
6,1249,5.6
6,1250,5.9
6,1254,4.8
6,1261,6.3
6,1267,5.9
6,1273,4.4
6,1276,9.5
6,1283,6.6
6,1285,5.8
6,1290,5.8
6,1295,5.5
6,1296,6.4
6,1300,6.6
6,1301,6.3
6,1307,6.2
6,1315,6.1
6,1325,5.9
6,1334,5.6
6,1341,4.3
6,1343,6.8
6,1344,6.1
6,1347,6.2
6,1348,7.8
6,1351,4.4
6,1356,6.3
6,1358,6.0
6,1360,5.9
6,1371,5.7
6,1376,5.6
6,1379,7.3
6,1388,5.6
6,1392,4.7
6,1397,6.8
6,1402,5.6
6,1403,5.6
6,1405,6.8
6,1407,7.2
6,1413,6.6
6,1417,5.8
6,1421,6.4
7,1,8.1
7,3,7.7
7,7,6.6
7,8,6.8
7,9,7.6
7,10,7.2
7,11,7.6
7,12,7.3
7,13,6.4
7,14,7.3
7,15,6.9
7,16,6.5
7,17,7.7
7,18,5.8
7,21,5.4
7,23,5.9
7,25,6.9
7,26,8.0
7,28,6.7
7,29,6.8
7,30,7.8
7,33,6.8
7,34,7.3
7,35,8.4
7,36,7.5
7,37,7.2
7,40,7.9
7,43,6.8
7,45,7.4
7,46,6.7
7,47,7.2
7,48,8.5
7,49,5.9
7,50,5.7
7,53,7.9
7,54,6.0
7,56,6.0
7,57,6.3
7,59,6.6
7,63,7.4
7,64,7.1
7,66,6.6
7,67,7.1
7,70,7.5
7,71,6.5
7,78,6.7
7,80,6.1
7,115,5.3
7,130,5.9
7,175,5.7
7,200,6.3
7,201,6.7
7,202,7.0
7,236,6.5
7,237,4.7
7,253,6.1
7,258,7.3
7,259,7.0
7,262,7.7
7,263,6.6
7,264,8.4
7,265,6.5
7,268,6.2
7,271,6.4
7,275,5.7
7,276,6.1
7,277,8.3
7,278,8.1
7,282,6.2
7,283,6.5
7,285,6.3
7,286,5.9
7,287,5.5
7,288,6.8
7,289,6.1
7,290,6.2
7,291,6.2
7,294,6.0
7,296,5.3
7,300,6.9
7,301,6.6
7,304,6.5
7,305,7.2
7,307,6.6
7,308,6.5
7,310,6.5
7,311,5.2
7,315,5.5
7,318,5.8
7,320,5.3
7,321,5.7
7,322,7.0
7,323,5.6
7,324,8.4
7,327,5.7
7,328,6.0
7,329,5.4
7,330,7.5
7,336,6.4
7,337,6.0
7,338,5.3
7,344,7.6
7,349,7.6
7,351,7.1
7,353,7.1
7,354,7.4
7,357,7.9
7,358,5.9
7,360,4.3
7,362,5.9
7,366,6.3
7,367,6.4
7,370,7.5
7,372,6.3
7,373,6.6
7,374,7.4
7,375,6.0
7,382,7.1
7,383,7.0
7,385,5.7
7,386,6.5
7,387,6.3
7,389,6.6
7,390,7.0
7,391,6.6
7,393,5.9
7,394,5.2
7,395,6.0
7,396,7.8
7,404,6.7
7,405,6.2
7,422,6.6
7,431,6.2
7,433,5.1
7,444,6.4
7,445,6.7
7,448,7.8
7,453,6.0
7,459,5.5
7,462,7.2
7,463,7.9
7,468,5.4
7,499,6.0
7,500,6.1
7,506,6.4
7,510,5.8
7,511,5.6
7,514,5.9
7,515,6.9
7,516,5.9
7,519,5.8
7,522,5.5
7,525,7.5
7,526,6.4
7,528,8.0
7,529,7.3
7,530,7.9
7,531,6.4
7,557,6.3
7,559,5.8
7,560,5.3
7,573,5.4
7,574,5.3
7,580,5.4
7,581,6.8
7,582,5.9
7,593,6.1
7,595,5.9
7,599,6.2
7,600,6.5
7,626,5.1
7,631,5.7
7,675,5.2
7,676,6.0
7,678,6.2
7,679,6.9
7,685,6.7
7,686,6.3
7,687,7.1
7,693,6.2
7,717,6.3
7,718,5.4
7,720,6.0
7,723,5.5
7,725,7.4
7,726,7.3
7,730,6.6
7,733,6.7
7,736,6.1
7,737,5.5
7,739,6.0
7,746,6.4
7,747,6.5
7,748,5.4
7,749,5.5
7,751,6.1
7,769,5.0
7,790,7.1
7,793,6.9
7,795,6.1
